ac,lomo
99.946,99.9806376531
100.042,100.020049459
99.835,99.8401386019
99.863,99.9408648942
100.102,100.077728058
99.972,99.9564700692
99.881,99.9016842347
99.88,99.8680542221
99.86,99.8803432715
100.053,100.023169622
99.938,99.9493578541
99.911,99.8803845011
99.909,99.9092430318
100.105,100.080637284
99.826,99.8840149658
100.08,100.101013986
99.993,100.049747641
99.98,100.066823925
99.938,99.9639238753
99.942,99.9021862353
99.969,99.9787249418
99.964,99.9393708976
99.869,99.8643746203
100.1,100.112694447
99.976,99.9925221596
100.074,100.088216156
100.163,100.127771886
100.194,100.179951619
99.848,99.8304476699
100.151,100.11971228
99.993,99.9639181366
100.042,100.033386927
100.036,100.032319891
99.857,99.9443460364
99.986,100.007904851
99.927,99.9985732849
99.951,99.9607650115
99.941,99.9876568281
99.862,99.8620096359
100.069,100.04938632
99.924,99.9635585125
100.017,99.9631268043
99.851,99.8711207987
99.892,99.9429966421
99.872,99.814
99.99,99.9981890995
99.88,99.9192467333
99.944,99.9122686577
99.993,100.012301512
99.989,99.9435236227
100.17,100.144641514
100.123,100.116087075
100.024,100.020320693
99.834,99.8890359253
100.158,100.173302531
99.844,99.8424624984
100.021,99.9916999163
99.839,99.8591439437
100.141,100.149812284
99.839,99.8690774807
99.942,99.9092137449
99.983,100.014454245
99.973,99.9988304504
99.955,99.9263945316
100.1,100.083066802
99.85,99.8186481582
99.871,99.8731552512
99.813,99.8126636329
99.957,99.9627741917
100.087,100.091654568
99.904,99.9755084748
100.037,100.038484182
99.788,99.8771416904
100.063,100.04014491
99.727,99.7948947817
100.108,100.099463795
99.938,99.9462620974
99.947,99.9123519786
100.12,100.138092435
100.076,100.04140789
100.277,100.29508368
100.083,100.087188129
100.007,100.010077758
99.922,99.9314073939
99.997,99.9745561843
99.976,99.9926898543
100.036,100.035861671
100.183,100.14986339
100.068,100.063401682
99.955,99.9835959605
99.919,99.9056672111
100.073,100.07882791
100.086,100.060930462
99.91,99.9522663698
100.101,100.059317298
100.203,100.138543503
99.969,99.9589148732
100.067,100.021276262
99.928,99.9066284123
99.905,99.9248466343
100.027,100.061102022
99.996,99.977866271
99.989,100.049189788
99.881,99.9357219898
99.776,99.793518055
100.043,100.015422623
99.952,99.9924539229
99.956,99.940989687
100.027,100.030470791
100.166,100.12586051
100.022,100.044841327
99.93,99.9382374484
100.023,100.034253055
99.927,99.9937679239
100.133,100.084544543
99.908,99.9073014241
100.009,100.008749539
100.018,99.9909107731
99.877,99.9076109576
100.133,100.096374892
100.045,100.050038829
99.949,99.9381366096
100.104,100.046262666
99.93,99.9285254064
99.995,99.982369259
100.108,100.108856208
100.057,100.07964625
100.121,100.118440331
99.968,99.970865284
100.004,100.02134728
99.807,99.8815797143
99.862,99.8813291555
100.064,100.046088807
100.218,100.164442529
99.998,99.9942188747
99.969,100.000104481
99.98,99.9876325856
99.845,99.8631048675
100.083,100.101643444
99.83,99.8233725949
99.933,99.9374660643
99.788,99.7938459629
100.105,100.010137929
100.039,100.024296045
99.879,99.9001298326
100.201,100.190879998
99.889,99.8624554768
100.087,100.129206858
99.892,99.8523249847
100.054,100.034551428
100.152,100.092502808
100.094,100.082728493
100.069,100.037176807
100.08,100.106130905
99.955,99.9900981135
99.934,100.001520712
100.082,100.060797925
99.948,99.9620947792
100.02,100.010810503
99.936,99.9791003285
100.165,100.14580328
99.923,99.9342886905
100.103,100.093377266
99.828,99.8467136808
100.254,100.304
100.193,100.203090816
100.08,100.082431123
100.057,100.0161655
99.849,99.8714137258
99.929,99.956828248
100.159,100.198066723
99.898,99.9575691703
100.03,100.042672832
99.959,99.9440301231
99.902,99.9533259785
99.897,99.9192366606
100.026,100.024013587
99.916,99.9096553525
100.026,100.008381385
100.018,100.09407798
99.931,99.9587529461
100.082,100.076766669
99.912,99.9221074942
99.871,99.9195980393
100.062,100.037725283
100.112,100.080595297
99.959,99.9672880362
100.11,100.108518514
99.934,99.938153621
99.869,99.8781108368
99.933,99.9432708487
100.184,100.183508368
100.086,100.069750564
99.933,99.8889480492
100.018,100.026385771
99.928,99.9487922254
100.083,100.088561689
100.179,100.178536144
100.068,100.063433338
99.824,99.8290694794
99.912,99.9028096278
99.889,99.852
100.016,100.001287457
99.876,99.9538714461
99.898,99.9053636823
100.031,100.033849423
100.147,100.14467626
100.009,100.045
99.707,99.7709596765
100.031,100.019951356
99.929,99.9412028083
100.154,100.086149484
99.97,99.9653563406
100.087,100.098202363
100.035,99.9845679967
100.011,100.036811064
99.911,99.9306381936
100.143,100.101001242
99.953,99.9746323831
99.911,99.9329547023
100.025,100.056372907
99.964,99.9666462781
99.819,99.8778900246
99.974,99.9358520512
100.03,100.059025191
99.885,99.9006736294
99.889,99.9162956222
100.114,100.056727936
99.867,99.8578192649
100.207,100.182904431
100.099,100.103204456
99.937,99.9060782607
99.877,99.9181122076
99.925,99.9453973611
99.989,100.020286812
99.99,99.992369643
99.807,99.8474828464
100.131,100.118719704
100.185,100.160767423
99.93,99.975355177
100.009,99.98350961
99.996,100.016294675
99.801,99.8406227801
99.874,99.901998352
100.032,100.021441942
100.101,100.090084369
100.238,100.182691664
100.118,100.126985872
100.015,100.038247643
99.867,99.8982670503
100.125,100.115165184
100.007,99.992
100.015,100.000761208
100.194,100.198172889
99.857,99.9271841934
99.969,99.9548913991
100.121,100.098905706
100.166,100.208362845
99.941,99.9936778435
100.004,99.9983017961
99.981,99.9677242607
99.822,99.8918634455
100.025,100.032754411
100.017,99.9945526866
100.158,100.191137342
100.097,100.110750763
99.995,100.004917209
100.107,100.079192432
99.924,99.9268616685
99.987,99.9968832936
99.971,99.9631970769
100.133,100.130810866
99.973,99.9733492735
99.984,99.9773051958
99.979,99.9973228977
100.131,100.126411525
100.028,100.061550639
100.058,100.043406847
99.994,99.9794520942
99.779,99.8386453797
100.029,99.9955024426
100.087,100.054400095
100.023,100.03111656
99.958,99.9796548925
100.188,100.131117669
99.904,99.9314893453
99.987,99.9863951969
100.005,100.00728403
100.069,100.070640879
99.922,99.9471734183
100.035,100.014331276
99.96,100.013106967
99.828,99.7923220075
100.049,99.9951213745
100.0,100.022739311
99.836,99.8283411233
99.978,99.9945227628
100.113,100.128335149
100.07,100.076621675
99.925,99.9899095645
100.131,100.070411537
100.027,100.069378517
99.83,99.8622167423
99.981,99.9997610996
99.982,99.977165887
99.999,100.029370817
100.019,100.052978926
99.945,99.9890829075
100.004,99.9920002914
99.923,99.9593633221
100.017,100.036198432
99.877,99.8922259407
99.963,99.9688315858
100.029,100.065733254
100.138,100.153306248
99.872,99.8895771768
99.902,99.9136951553
99.899,99.9443510848
99.916,99.9151905099
100.142,100.113508026
100.02,99.9982004101
100.037,100.037015171
100.06,100.077703905
99.973,99.9508531232
99.94,99.9206984315
100.121,100.119926592
99.892,99.9566466012
100.132,100.14596145
99.84,99.8899888175
100.155,100.154536548
99.805,99.8376533882
100.004,100.012047173
99.893,99.9028488137
99.895,99.8580337694
100.006,100.022829547
100.143,100.134491836
99.849,99.8900812895
100.058,100.036280392
100.043,100.05372244
99.938,99.93017844
99.787,99.8352797478
100.07,100.103
100.0,99.949
100.047,99.9893313557
100.169,100.099391458
100.07,100.042819367
99.906,99.909917995
99.976,99.9889254326
99.899,99.933114467
100.012,100.020778716
100.022,100.00308937
100.017,100.039220354
99.976,100.00569017
100.146,100.153228727
100.065,100.0095168
99.965,100.008366491
100.132,100.105396306
100.127,100.11125519
99.904,99.9029406972
99.996,100.000796908
100.006,100.080132823
100.076,100.050444016
99.894,99.9173732172
100.147,100.099411004
99.99,99.9803251794
100.086,100.082505345
100.053,100.015572212
100.073,100.105684084
99.751,99.7717571346
99.928,99.9202227297
99.903,99.9186449933
99.815,99.8494740893
100.031,100.003878432
100.014,99.9839723849
99.946,99.972338869
100.082,100.085546452
100.067,100.07482248
99.988,100.039040231
100.092,100.055602258
99.888,99.8896083912
100.015,100.02377755
100.072,100.107483935
100.042,100.03405567
99.881,99.9142729284
100.037,100.045962248
99.91,99.9089160046
99.987,99.8941475512
100.1,100.103615118
99.997,100.03727732
100.023,100.038616258
100.065,100.032961997
99.86,99.8911361368
100.135,100.135
100.04,100.024603255
100.063,100.050202416
100.1,100.15680545
100.05,100.026660605
99.926,99.9277444773
99.943,99.989871118
100.013,100.009494169
99.97,99.9361266248
99.979,100.021220797
100.068,100.061164139
100.148,100.122880825
100.056,100.045343171
99.931,99.9622001117
100.227,100.190451829
100.094,100.061202009
99.864,99.8965102799
100.051,100.040476009
99.947,99.9981889183
99.907,99.9271746647
99.912,99.8697732376
99.907,99.9231793247
99.965,99.9649341668
100.019,100.027617384
99.92,99.9471588979
100.206,100.156413028
100.009,99.9863226416
100.153,100.12456562
99.885,99.881749564
100.139,100.092779316
100.196,100.200903988
100.088,100.134237785
100.058,100.033486295
100.07,100.072191251
99.917,99.9373875119
100.017,99.9971608432
99.964,99.9979183143
100.128,100.131517055
100.057,100.051993202
100.023,100.015471719
99.84,99.8617571799
99.978,99.9936623846
100.3,100.250092783
99.985,99.9332542956
100.015,100.041775008
100.057,100.050011989
99.878,99.8681608817
100.037,100.080253998
99.764,99.7982058261
100.037,100.069332964
99.745,99.7705790121
99.893,99.9033160172
100.027,100.051607159
99.844,99.8553453205
100.017,99.9966897716
99.989,100.065046411
99.895,99.9015447617
99.969,99.9313134518
99.894,99.9152740037
100.028,100.057375575
99.987,99.9910404118
100.039,100.011289977
99.865,99.8552085864
99.958,99.9817429266
99.896,99.9353575988
99.881,99.9383301075
99.871,99.8990744721
99.979,100.029134298
100.022,100.023211491
100.04,100.061296125
99.914,99.9095385206
100.013,99.9900584907
99.983,99.9995683668
100.048,100.04110712
99.994,99.9822473513
100.086,100.073398263
100.017,100.010053792
100.039,100.054563491
99.908,99.9326170506
100.044,100.068232436
100.099,100.132180968
99.957,100.000790108
99.886,99.8620715441
99.924,99.9689198005
100.168,100.127832134
99.989,99.9871773683
99.873,99.8445446187
100.034,100.039453743
100.089,100.121842705
99.93,99.8988193946
100.049,100.027388055
100.019,100.111226878
99.962,99.9983036925
100.033,100.011909967
100.036,100.012369293
99.948,99.9264425202
100.016,100.049943865
100.088,100.108781742
100.029,99.9711498459
100.054,100.054267965
99.979,99.9799604492
100.127,100.14655028
99.828,99.8416062641
100.065,100.027112257
99.945,99.9874621924
99.987,99.9871500502
99.988,100.007131238
99.845,99.8544821205
99.884,99.9030819002
99.911,99.9194332043
99.989,99.9945370735
100.147,100.088162155
99.853,99.8794885329
99.902,99.9416854297
99.959,99.9213638309
99.831,99.8477917701
99.961,99.9353431171
100.058,100.08026772
100.075,100.054091911
99.768,99.8476112446
100.1,100.074181037
99.949,99.9312582353
100.037,100.056333643
99.888,99.9757201811
100.153,100.175857926
99.919,99.9253442085
99.99,99.9958546094
99.846,99.8730283446
100.104,100.095019898
100.039,100.061290619
99.962,99.9200927891
100.082,100.032970184
100.072,99.9913180739
100.024,100.00717929
100.044,100.053770948
99.934,99.9194083604
99.992,99.9932553014
99.744,99.8206339511
99.944,99.944
100.133,100.077793522
99.98,99.975569451
99.992,99.966847154
99.921,99.9723333429
100.017,100.043167181
100.109,100.046862892
99.894,99.8623079311
100.107,100.125599181
99.938,99.9179077634
100.015,100.03658872
99.973,99.9311552512
100.065,100.077854679
99.966,99.9532505315
100.177,100.141511899
99.962,99.9902706791
100.183,100.186681801
99.982,100.024
99.983,100.001586584
100.013,100.011788694
100.077,100.048157676
99.93,99.951228497
99.903,99.9121973701
99.999,100.011402394
99.898,99.9038284075
99.975,99.9595697651
99.911,99.9531591106
100.057,100.048708614
99.986,100.01640882
99.934,99.8883442929
99.979,99.9980625165
99.891,99.9147617927
99.829,99.8694485662
100.014,100.030219015
99.959,100.014544714
100.078,100.082425346
100.042,100.020268341
99.938,99.9280722309
100.048,100.010475336
99.908,99.9190952596
100.068,100.104554683
99.952,99.9667133202
99.946,99.9795851824
100.002,99.9922505041
99.948,99.9643236377
100.005,100.023000795
99.998,99.9996148342
99.84,99.9035746537
99.946,99.9568790141
100.043,100.046541438
99.903,99.9472188044
100.231,100.224348014
100.211,100.175752056
100.029,99.9733436369
99.872,99.8840966155
99.808,99.8103753043
99.967,99.9885335148
99.924,100.002843941
99.93,99.9347372331
99.899,99.8871836017
99.977,99.9763570682
100.069,100.029542742
100.003,100.01714448
99.942,99.9866086329
99.898,99.9263405417
99.92,99.95505301
99.897,99.909687743
100.049,100.013293976
100.174,100.125684813
100.054,100.058275763
99.805,99.8497384118
99.948,99.9566992622
99.91,99.9159133557
100.1,100.11841962
99.87,99.9224558977
99.757,99.7565198317
99.899,99.9139055484
99.986,99.9825262619
100.051,100.079839866
99.898,99.8670066216
100.138,100.114348046
100.156,100.152095069
99.919,99.919182132
100.074,100.096597129
99.971,99.9852649756
99.981,100.0117742
100.034,100.084045064
100.026,100.01641673
99.907,99.9007977408
99.953,99.9412442397
100.021,100.022036671
99.872,99.8883457286
100.156,100.118050754
100.083,100.101093182
100.006,99.9982417967
100.14,100.122888657
100.005,99.9596968269
100.128,100.116168847
100.181,100.188359676
100.154,100.131765212
100.03,100.009132192
99.976,100.015293429
99.983,100.001465043
99.981,99.9601885741
100.103,100.06964761
99.965,99.9707681968
100.013,100.016004306
100.004,99.9856650196
100.059,100.127500565
100.102,100.106128298
100.079,100.045366617
100.118,100.031613324
99.951,99.9556571145
100.009,99.9918470081
100.16,100.150234388
100.068,100.01683858
100.068,100.065747058
100.073,100.115
100.063,100.04385194
99.879,99.9158546111
99.937,99.9523028473
100.036,100.038656387
100.007,100.041206664
100.067,100.125532418
99.958,100.016759946
100.115,100.084919345
99.888,99.9042103286
99.836,99.8716221323
99.909,99.9233923196
100.11,100.134829839
100.0,100.027852489
99.937,99.95190812
99.909,99.926158828
100.031,99.9742830142
99.903,99.9269086933
100.038,100.045651625
100.021,100.029453023
100.064,100.068998952
100.081,100.087726664
99.972,99.9775543567
100.064,100.054001137
99.768,99.8412899517
99.948,99.9139128091
99.813,99.8736000474
100.034,100.036078922
99.906,99.9490796841
100.147,100.134029886
100.036,100.017511486
100.123,100.159099182
100.009,100.00431913
99.965,99.9806567088
100.092,100.081505207
99.98,100.024581363
100.082,100.088715531
100.166,100.151306703
99.88,99.9556650427
99.974,100.021
99.995,99.9786122101
100.015,100.043573034
99.941,99.970719123
100.066,100.113989464
100.02,100.004985941
100.079,100.102574257
99.941,99.9992551652
99.741,99.7355196983
100.062,100.056175048
100.08,100.08655312
100.052,100.015759988
100.031,100.030163319
99.958,99.9861167201
99.961,100.004029586
100.036,100.039360408
99.928,99.9454608452
99.9,99.9471806166
99.832,99.8770541668
99.931,99.8730741344
99.937,99.9326525199
99.872,99.8784882607
99.884,99.8751669781
100.019,100.024521376
99.933,99.9400601718
100.128,100.198289413
100.191,100.155524625
100.044,100.040488259
99.88,99.8875629065
99.965,99.9911119265
100.042,100.046610532
99.969,99.9852749283
100.067,100.025679367
100.121,100.116502055
100.094,100.086938587
100.038,100.057523195
99.947,100.029345645
99.899,99.9225390023
100.032,100.011681567
100.118,100.072934481
100.147,100.103261802
99.922,99.9305646536
99.97,99.9955160483
100.008,99.9860692973
99.912,99.9353747254
99.984,99.9562595949
100.043,100.093102683
99.977,99.9634748055
100.051,100.054894524
100.142,100.133651668
100.044,100.073031565
100.095,100.061093375
99.935,99.9835431243
100.102,100.109816459
99.978,100.00622599
99.927,99.9713353445
99.982,100.009332249
100.148,100.126868558
100.077,100.042815037
99.994,100.012800443
99.934,99.9276673196
99.945,99.9635423335
100.006,100.020582593
99.981,99.9804015334
99.932,99.9405775514
99.923,99.9625790456
100.094,100.088440218
100.039,100.072390242
99.897,99.9399560831
100.084,100.074540429
100.116,100.082467913
99.991,100.034
100.021,100.049253161
100.058,100.075706332
100.149,100.123544032
99.982,100.008686982
99.976,99.9954200707
99.923,99.9531763415
99.95,99.9393365005
99.735,99.8100846947
99.992,100.018778756
99.86,99.8456529185
99.891,99.8536383624
99.849,99.8971635682
100.175,100.148564949
100.066,100.057602464
100.02,100.023222961
99.964,99.9425616419
100.221,100.18179564
100.023,99.9631134792
100.089,100.088944754
99.86,99.9239438619
99.982,100.014829309
99.996,100.031085455
99.787,99.7991046895
99.892,99.9159510926
100.066,100.068701627
100.126,100.15
99.963,99.9947502123
99.989,99.9875680666
99.962,99.939
99.975,99.9674899385
100.135,100.096129154
100.116,100.079380007
99.988,100.009731606
100.078,100.048624314
100.025,100.037601109
99.986,100.017004039
99.894,99.8890635903
99.801,99.8464952507
99.821,99.8233271921
100.069,100.058140672
100.033,100.020101894
100.142,100.093086923
99.919,99.9384570874
100.056,100.078067745
99.927,99.9502591298
99.923,99.9691469442
99.927,99.9805896497
99.961,99.9674295577
100.021,100.017449975
100.029,100.013283447
99.986,99.970191528
99.985,99.9731111683
99.937,99.9742063583
100.069,100.068491288
100.033,100.002315079
99.892,99.9062257551
100.047,100.000144995
100.076,100.017883424
99.947,99.9953201486
99.826,99.8408248264
100.134,100.169071661
100.116,100.120786452
100.073,100.08417006
100.048,100.068494064
99.965,99.9746827686
99.834,99.8645933354
99.843,99.9173813486
99.992,99.9240170002
100.012,100.048447746
99.968,99.9919657154
99.897,99.9267652852
99.913,99.9339575985
100.009,100.048421576
100.074,100.057985346
100.074,100.035112131
99.788,99.8025841294
99.92,99.9284488344
100.016,99.985657143
100.087,100.11395902
100.146,100.099564044
99.735,99.7911825142
100.118,100.143026621
100.08,100.119388029
99.851,99.8888454863
100.182,100.162156295
99.825,99.8770243163
99.959,99.9473749865
99.948,99.9563898107
100.025,100.052067745
100.064,100.050996821
99.911,99.9272841672
100.172,100.184254078
99.987,99.9890553084
99.967,99.9380257731
99.994,100.005149643
99.806,99.8343869092
100.013,100.005607261
100.074,100.073366101
100.106,100.182229664
99.919,99.959071489
99.984,99.9308345331
99.913,99.9653283107
99.869,99.8840460816
100.057,100.06909176
100.13,100.120536164
99.907,99.9469814061
99.938,99.9077891955
99.987,100.025550861
100.005,99.9600437193
99.809,99.8486817616
100.213,100.165279164
100.001,100.007003307
100.131,100.137194707
100.044,100.083216124
99.966,99.9663401638
100.078,100.0921874
99.883,99.9004595696
100.049,100.047010013
99.793,99.8304816006
100.026,99.9865028002
99.936,99.9568692477
99.877,99.9097417717
100.019,100.012325783
99.979,99.9970922235
100.073,100.069630834
99.933,99.932473023
99.86,99.9358201399
100.119,100.137470473
100.086,100.073111334
99.985,99.9785063089
99.959,99.9694154325
100.343,100.313989377
99.995,100.010595964
100.14,100.097413551
100.075,100.012136067
100.047,100.051015054
99.995,99.9850748061
99.818,99.8326079251
99.939,99.9590236686
99.855,99.8552845617
100.027,100.007646059
99.971,99.9266745711
100.07,100.038935679
100.106,100.15016542
100.14,100.120824709
99.995,99.9876147227
99.921,99.9357800345
99.877,99.8702676893
100.011,100.010526769
100.251,100.248391847
100.118,100.072610784
99.922,99.9463799813
100.149,100.100466036
100.049,100.027571373
99.892,99.934350931
100.112,100.118245016
100.005,99.9753317714
100.184,100.158294728
99.95,99.9623552062
100.077,100.054096392
100.036,100.015200487
100.035,100.062093438
99.867,99.8753946241
99.9,99.9536265669
99.907,99.9393220146
100.078,100.077326978
99.985,100.038411194
100.031,100.079843903
99.886,99.9005066238
100.083,100.077098644
100.004,100.05127562
100.026,100.020191792
99.946,99.9616038729
100.115,100.135806258
100.026,100.030891781
100.055,100.046870967
100.197,100.154258808
100.035,100.078243746
99.926,99.958785077
100.006,100.080507344
99.903,99.9247601804
99.873,99.8620209024
99.89,99.9373775197
99.899,99.9265399668
100.012,99.9740782385
99.931,99.8915845285
100.039,100.043539816
99.997,99.9935175767
100.029,99.9998129124
100.102,100.087118465
100.002,100.037020114
100.075,100.083348266
100.14,100.123796746
99.816,99.8001418543
99.964,99.9465365032
99.969,100.015777467
100.089,100.054335932
100.051,100.052468493
99.956,99.9597963926
99.868,99.8612545399
99.858,99.8623100759
99.972,99.9779852149
99.934,99.9547714263
100.011,100.009797846
99.915,99.9317912956
99.917,99.9120894547
99.949,99.8921699359
100.135,100.151790667
99.966,99.973122103
99.884,99.8873382763
100.022,100.035738288
99.973,99.9798726196
100.108,100.126368536
100.143,100.155414536
100.098,100.106052135
100.04,100.049851111
99.841,99.8672066626
100.021,100.076873056
100.055,100.037962329
99.934,99.977420906
100.052,100.051197528
100.106,100.105023423
100.057,100.069848682
100.097,100.060816781
99.966,99.9757234402
99.851,99.8689743937
100.116,100.127452469
100.235,100.256500409
100.037,99.9978863672
99.87,99.9412172921
99.967,100.001413762
99.978,100.02539348
100.063,100.097884718
99.991,99.9996111416
99.925,99.9589812789
99.807,99.82465219
100.201,100.136999753
100.037,100.038342643
99.978,99.9945692066
99.94,99.9656197665
100.171,100.157530091
100.128,100.109325407
100.129,100.166118185
99.819,99.882920754
99.857,99.8652628149
100.006,100.069239567
99.901,99.9386797655
99.951,99.9267385514
100.022,100.0153781
99.904,99.9276342821
99.973,99.952419379
100.167,100.12625376
100.02,99.9953356026
100.074,100.045743051
99.969,99.9688933181
100.175,100.186646151
99.884,99.8957463949
99.918,99.8710705015
100.008,99.9940589946
100.082,100.064300712
100.164,100.091594951
99.912,99.9428821307
99.976,99.975242985
100.097,100.095837394
100.05,100.049034742
99.906,99.9253211055
99.785,99.8393995449
100.049,100.041599039
100.008,100.062463008
100.019,100.024659497
100.119,100.106321065
99.866,99.9136488973
99.993,100.037511616
100.037,100.015363765
99.87,99.9031627864
100.051,100.0275684
99.966,99.9811112172
99.872,99.9190871458
99.886,99.8577459895
100.075,100.06823715
99.812,99.8567282469
100.048,100.042005529
100.198,100.174575743
99.922,99.9233502815
99.943,99.9638126265
100.086,100.079204485
99.971,100.019022974
100.133,100.121656243
99.982,99.9681858564
99.951,99.9740818893
100.03,99.9912800827
100.029,100.02539382
100.03,100.051454111
100.079,100.072818577
99.946,99.8954841058
99.996,99.9990133688
99.926,99.99333051
99.984,100.013688337
100.154,100.149008558
99.96,99.9943962078
99.942,99.9562112479
100.082,100.065259959
99.949,99.9113132836
100.206,100.200216284
99.907,99.9311079413
99.933,99.9458295543
99.89,99.836
99.805,99.8325852156
99.983,99.9799060826
100.081,100.084925234
99.923,99.9502233244
100.0,100.021985037
100.064,100.148315677
99.994,99.9677422042
100.0,100.031307579
99.959,99.9475139255
100.056,100.021537668
99.877,99.8804487869
99.853,99.8720770358
99.916,99.9185853477
100.077,100.043453634
100.037,100.084135639
100.053,100.029234191
99.975,100.008302102
99.822,99.8841339678
100.025,100.021290466
99.957,99.9779940873
100.037,100.039338396
99.972,100.038311031
100.061,100.066008551
99.985,100.001393605
100.173,100.137189349
99.908,99.8801277645
99.993,99.9745389231
100.012,100.043429337
99.946,99.9829668421
99.843,99.8727310946
100.047,100.045005789
100.006,100.051678708
100.06,100.039832353
99.956,99.9343671774
100.018,100.045548659
99.918,99.9505597642
99.889,99.9260299711
99.757,99.8025505962
100.099,100.112055129
100.049,100.043392588
100.058,100.057291547
99.943,99.9516719363
99.969,99.9465285097
100.183,100.197135039
99.919,99.9308454782
100.028,100.051248764
99.974,100.042352819
99.977,99.9992194578
99.833,99.8580067489
100.077,100.112117114
99.921,99.9585687627
99.939,99.9828055355
99.974,99.9939611653
99.932,99.9510174836
99.806,99.828055087
99.685,99.784666269
99.961,99.9536789555
99.786,99.8116612032
99.898,99.9560829214
100.127,100.089664797
100.197,100.180238153
99.967,99.9758980134
99.982,100.00970822
99.942,99.9758544828
100.195,100.189213087
100.038,100.037273865
99.995,100.005979475
99.998,99.962026433
99.868,99.8845224124
99.881,99.8674834223
100.036,99.9942285346
100.01,100.031686221
99.951,99.9796524383
99.968,99.9803834874
100.149,100.12979005
100.11,100.113524463
100.031,100.027025123
100.038,100.042216535
99.847,99.9175382941
99.934,99.9014452118
99.972,100.010278469
99.995,100.010942028
100.076,100.080224496
100.065,100.062744482
100.023,100.033785531
99.863,99.8697569886
99.923,99.9267619877
99.853,99.8476105702
99.984,99.9922870134
99.84,99.8683448187
100.106,100.079250045
99.997,100.041240406
100.0,100.01130629
100.069,100.057357967
99.996,99.9809434948
100.25,100.195010299
100.075,100.076985851
100.032,100.036597359
100.066,100.040092174
99.988,99.931331999
99.932,99.9567831669
99.835,99.8052433281
99.942,99.9636023674
99.933,99.9434129138
100.152,100.131902166
100.017,99.9892922493
100.023,100.029495905
99.903,99.9043706082
100.103,100.081062213
100.079,100.011596531
100.071,100.061960246
99.971,99.975063006
99.901,99.8952777839
100.058,100.060601641
99.907,99.948097992
100.027,100.019462676
100.266,100.231416827
99.819,99.8683113743
100.035,100.088190204
99.949,99.9836167145
99.984,99.9391029549
100.044,100.038837871
99.814,99.8520200823
100.103,100.059249693
99.814,99.7992815666
100.126,100.154
100.008,99.9885266239
100.056,100.025901762
99.963,99.9552251118
100.204,100.198747174
99.974,99.9866962613
100.036,100.061925002
99.978,100.00023096
99.909,99.9591455582
100.026,100.025518392
100.047,100.041149985
99.902,99.9294382385
99.895,99.961375931
100.103,100.109258289
100.06,100.048327578
99.96,99.9828297385
100.073,100.04005518
100.173,100.132452808
99.895,99.9233694709
100.211,100.172104582
100.002,100.017589014
99.971,100.013753489
100.118,100.111175867
100.05,100.016151404
100.026,100.056977321
99.991,99.9628789085
100.043,100.035350706
100.213,100.223074167
99.952,99.9146955329
99.826,99.8240353668
99.9,99.8561567461
99.988,99.9993318384
99.992,99.9837963513
100.08,100.069119278
100.069,100.039734173
99.953,99.9531198684
99.784,99.7960988078
100.079,100.07916974
100.054,100.071777548
99.984,100.00013618
100.056,100.017622861
100.11,100.104385907
99.967,99.9694557204
100.029,99.9974732434
100.069,100.119124736
100.011,100.02047811
100.157,100.133974684
100.089,100.048274639
99.977,100.008960247
100.19,100.14940683
100.022,100.014861713
100.086,100.088198306
100.05,100.068676963
99.932,99.9978283844
99.979,99.9996350793
99.943,99.9587860756
100.298,100.263903927
100.177,100.14839612
100.118,100.130259739
99.965,99.9406413332
99.99,99.9570780633
100.088,100.083703214
100.041,100.052095958
100.046,100.054379253
99.912,99.9506311698
99.975,99.9730515207
100.021,100.021187251
99.891,99.9223292162
99.824,99.8651920579
100.171,100.185303362
100.047,100.043121857
100.023,99.9894192271
100.038,100.037173151
100.103,100.068958507
100.125,100.097632774
100.163,100.139053672
100.01,99.9767670984
99.845,99.8718081925
100.142,100.10878404
99.928,99.9465101098
99.867,99.8713741094
100.038,100.067631845
99.983,100.010217838
100.027,100.062362679
99.897,99.9583584122
100.075,100.079250215
99.899,99.8702878911
100.245,100.25838661
99.741,99.7939756395
100.002,100.003712419
99.939,99.9924526962
99.983,100.002989206
99.864,99.9129850187
99.937,99.9631372192
99.896,99.9145471628
99.941,99.9967342648
100.046,100.062217249
99.825,99.8192642922
99.785,99.822906326
99.991,100.006765424
99.838,99.8090805868
99.939,99.9544996235
99.888,99.8829830549
100.011,99.9724797229
100.03,100.051029581
99.91,99.9478860203
99.945,99.9590965328
99.993,100.005443604
100.122,100.097056067
99.967,100.008059596
100.021,100.034927665
99.966,100.035677915
100.028,99.9841340086
99.895,99.9092648915
99.951,99.9712649477
100.08,100.069409898
100.108,100.075455227
100.213,100.200347604
100.12,100.154422111
100.135,100.1033849
100.115,100.090636056
100.132,100.121213777
100.011,100.035453057
99.96,99.9942421186
100.029,100.028103417
99.957,99.9776825931
99.846,99.8581794018
99.988,99.9669084661
99.928,100.018143595
99.912,99.8674561529
100.103,100.019876995
99.913,99.9469514757
100.022,99.9913917098
100.027,99.969
100.012,100.027314724
99.859,99.8714006648
99.928,99.9445302661
100.078,100.077816524
99.972,100.015562766
99.985,99.9743836604
100.086,100.069426776
99.94,99.995
99.851,99.7986365697
99.993,100.030887798
99.885,99.8793542434
100.03,100.045804841
100.076,100.0740369
100.113,100.093762376
99.864,99.8736546563
99.992,99.9936565377
99.875,99.9257539339
100.06,100.034561843
